GEO,GRADE,SEX,NUM,YEAR
Prince Edward Island,Grade 4,Both sexes,1707,2005
Prince Edward Island,Grade 4,Both sexes,1635,2006
Prince Edward Island,Grade 4,Both sexes,1494,2007
Prince Edward Island,Grade 4,Both sexes,1464,2008
Prince Edward Island,Grade 4,Both sexes,1458,2009
Prince Edward Island,Grade 4,Both sexes,1347,2010
Prince Edward Island,Grade 4,Both sexes,1440,2011
Prince Edward Island,Grade 4,Both sexes,1536,2012
Prince Edward Island,Grade 4,Both sexes,1620,2013
Prince Edward Island,Grade 4,Males,1002,1997
Prince Edward Island,Grade 4,Males,1038,1998
Prince Edward Island,Grade 4,Males,1023,1999
Prince Edward Island,Grade 4,Males,981,2000
Prince Edward Island,Grade 4,Males,951,2001
Prince Edward Island,Grade 4,Males,990,2002
Prince Edward Island,Grade 4,Males,876,2003
Prince Edward Island,Grade 4,Males,924,2004
Prince Edward Island,Grade 4,Males,894,2005
Prince Edward Island,Grade 4,Males,867,2006
Prince Edward Island,Grade 4,Males,732,2007
Prince Edward Island,Grade 4,Males,774,2008
Prince Edward Island,Grade 4,Males,747,2009
Prince Edward Island,Grade 4,Males,678,2010
Prince Edward Island,Grade 4,Males,726,2011
Prince Edward Island,Grade 4,Males,765,2012
Prince Edward Island,Grade 4,Males,831,2013
Prince Edward Island,Grade 4,Females,948,1997
Prince Edward Island,Grade 4,Females,978,1998
Prince Edward Island,Grade 4,Females,963,1999
Prince Edward Island,Grade 4,Females,924,2000
Prince Edward Island,Grade 4,Females,900,2001
Prince Edward Island,Grade 4,Females,870,2002
Prince Edward Island,Grade 4,Females,837,2003
Prince Edward Island,Grade 4,Females,870,2004
Prince Edward Island,Grade 4,Females,813,2005
Prince Edward Island,Grade 4,Females,768,2006
Prince Edward Island,Grade 4,Females,759,2007
Prince Edward Island,Grade 4,Females,690,2008
Prince Edward Island,Grade 4,Females,711,2009
Prince Edward Island,Grade 4,Females,669,2010
Prince Edward Island,Grade 4,Females,714,2011
Prince Edward Island,Grade 4,Females,774,2012
Prince Edward Island,Grade 4,Females,786,2013
Prince Edward Island,Grade 5,Both sexes,1935,1997
Prince Edward Island,Grade 5,Both sexes,1938,1998
Prince Edward Island,Grade 5,Both sexes,2022,1999
Prince Edward Island,Grade 5,Both sexes,1947,2000
Prince Edward Island,Grade 5,Both sexes,1872,2001
Prince Edward Island,Grade 5,Both sexes,1908,2002
Prince Edward Island,Grade 5,Both sexes,1872,2003
Prince Edward Island,Grade 5,Both sexes,1719,2004
Prince Edward Island,Grade 5,Both sexes,1806,2005
Prince Edward Island,Grade 5,Both sexes,1716,2006
Prince Edward Island,Grade 5,Both sexes,1650,2007
Prince Edward Island,Grade 5,Both sexes,1500,2008
Prince Edward Island,Grade 5,Both sexes,1473,2009
Prince Edward Island,Grade 5,Both sexes,1470,2010
Prince Edward Island,Grade 5,Both sexes,1365,2011
Prince Edward Island,Grade 5,Both sexes,1440,2012
Prince Edward Island,Grade 5,Both sexes,1545,2013
Prince Edward Island,Grade 5,Males,993,1997
Prince Edward Island,Grade 5,Males,999,1998
Prince Edward Island,Grade 5,Males,1041,1999
Prince Edward Island,Grade 5,Males,996,2000
Prince Edward Island,Grade 5,Males,957,2001
Prince Edward Island,Grade 5,Males,975,2002
Prince Edward Island,Grade 5,Males,1005,2003
Prince Edward Island,Grade 5,Males,882,2004
Prince Edward Island,Grade 5,Males,942,2005
Prince Edward Island,Grade 5,Males,900,2006
Prince Edward Island,Grade 5,Males,870,2007
Prince Edward Island,Grade 5,Males,747,2008
Prince Edward Island,Grade 5,Males,786,2009
Prince Edward Island,Grade 5,Males,753,2010
Prince Edward Island,Grade 5,Males,693,2011
Prince Edward Island,Grade 5,Males,720,2012
Prince Edward Island,Grade 5,Males,765,2013
Prince Edward Island,Grade 5,Females,942,1997
Prince Edward Island,Grade 5,Females,939,1998
Prince Edward Island,Grade 5,Females,981,1999
Prince Edward Island,Grade 5,Females,948,2000
Prince Edward Island,Grade 5,Females,918,2001
Prince Edward Island,Grade 5,Females,933,2002
Prince Edward Island,Grade 5,Females,867,2003
Prince Edward Island,Grade 5,Females,834,2004
Prince Edward Island,Grade 5,Females,861,2005
Prince Edward Island,Grade 5,Females,816,2006
Prince Edward Island,Grade 5,Females,780,2007
Prince Edward Island,Grade 5,Females,753,2008
Prince Edward Island,Grade 5,Females,687,2009
Prince Edward Island,Grade 5,Females,717,2010
Prince Edward Island,Grade 5,Females,675,2011
Prince Edward Island,Grade 5,Females,720,2012
Prince Edward Island,Grade 5,Females,780,2013
Prince Edward Island,Grade 6,Both sexes,2046,1997
Prince Edward Island,Grade 6,Both sexes,1950,1998
Prince Edward Island,Grade 6,Both sexes,1938,1999
Prince Edward Island,Grade 6,Both sexes,1968,2000
Prince Edward Island,Grade 6,Both sexes,1950,2001
Prince Edward Island,Grade 6,Both sexes,1929,2002
Prince Edward Island,Grade 6,Both sexes,1926,2003
Prince Edward Island,Grade 6,Both sexes,1884,2004
Prince Edward Island,Grade 6,Both sexes,1728,2005
Prince Edward Island,Grade 6,Both sexes,1806,2006
Prince Edward Island,Grade 6,Both sexes,1737,2007
Prince Edward Island,Grade 6,Both sexes,1668,2008
Prince Edward Island,Grade 6,Both sexes,1497,2009
Prince Edward Island,Grade 6,Both sexes,1473,2010
Prince Edward Island,Grade 6,Both sexes,1488,2011
Prince Edward Island,Grade 6,Both sexes,1359,2012
Prince Edward Island,Grade 6,Both sexes,1440,2013
Prince Edward Island,Grade 6,Males,1050,1997
Prince Edward Island,Grade 6,Males,1005,1998
Prince Edward Island,Grade 6,Males,999,1999
Prince Edward Island,Grade 6,Males,1032,2000
Prince Edward Island,Grade 6,Males,1005,2001
Prince Edward Island,Grade 6,Males,984,2002
Prince Edward Island,Grade 6,Males,975,2003
Prince Edward Island,Grade 6,Males,999,2004
Prince Edward Island,Grade 6,Males,888,2005
Prince Edward Island,Grade 6,Males,936,2006
Prince Edward Island,Grade 6,Males,912,2007
Prince Edward Island,Grade 6,Males,873,2008
Prince Edward Island,Grade 6,Males,750,2009
Prince Edward Island,Grade 6,Males,780,2010
Prince Edward Island,Grade 6,Males,762,2011
Prince Edward Island,Grade 6,Males,687,2012
Prince Edward Island,Grade 6,Males,726,2013
Prince Edward Island,Grade 6,Females,996,1997
Prince Edward Island,Grade 6,Females,945,1998
Prince Edward Island,Grade 6,Females,939,1999
Prince Edward Island,Grade 6,Females,939,2000
Prince Edward Island,Grade 6,Females,945,2001
Prince Edward Island,Grade 6,Females,942,2002
Prince Edward Island,Grade 6,Females,948,2003
Prince Edward Island,Grade 6,Females,885,2004
Prince Edward Island,Grade 6,Females,837,2005
Prince Edward Island,Grade 6,Females,867,2006
Prince Edward Island,Grade 6,Females,825,2007
Prince Edward Island,Grade 6,Females,795,2008
Prince Edward Island,Grade 6,Females,747,2009
Prince Edward Island,Grade 6,Females,693,2010
Prince Edward Island,Grade 6,Females,723,2011
Prince Edward Island,Grade 6,Females,672,2012
Prince Edward Island,Grade 6,Females,717,2013
Prince Edward Island,Grade 7,Both sexes,2091,1997
Prince Edward Island,Grade 7,Both sexes,2088,1998
Prince Edward Island,Grade 7,Both sexes,1983,1999
Prince Edward Island,Grade 7,Both sexes,1926,2000
Prince Edward Island,Grade 7,Both sexes,1989,2001
Prince Edward Island,Grade 7,Both sexes,2037,2002
Prince Edward Island,Grade 7,Both sexes,1959,2003
Prince Edward Island,Grade 7,Both sexes,1947,2004
Prince Edward Island,Grade 7,Both sexes,1914,2005
Prince Edward Island,Grade 7,Both sexes,1752,2006
Prince Edward Island,Grade 7,Both sexes,1854,2007
Prince Edward Island,Grade 7,Both sexes,1764,2008
Prince Edward Island,Grade 7,Both sexes,1704,2009
Prince Edward Island,Grade 7,Both sexes,1515,2010
Prince Edward Island,Grade 7,Both sexes,1485,2011
Prince Edward Island,Grade 7,Both sexes,1512,2012
Prince Edward Island,Grade 7,Both sexes,1383,2013
Prince Edward Island,Grade 7,Males,1077,1997
Prince Edward Island,Grade 7,Males,1074,1998
Prince Edward Island,Grade 7,Males,1020,1999
Prince Edward Island,Grade 7,Males,1008,2000
Prince Edward Island,Grade 7,Males,1035,2001
Prince Edward Island,Grade 7,Males,1044,2002
Prince Edward Island,Grade 7,Males,1002,2003
Prince Edward Island,Grade 7,Males,987,2004
Prince Edward Island,Grade 7,Males,1011,2005
Prince Edward Island,Grade 7,Males,906,2006
Prince Edward Island,Grade 7,Males,957,2007
Prince Edward Island,Grade 7,Males,912,2008
Prince Edward Island,Grade 7,Males,894,2009
Prince Edward Island,Grade 7,Males,759,2010
Prince Edward Island,Grade 7,Males,783,2011
Prince Edward Island,Grade 7,Males,774,2012
Prince Edward Island,Grade 7,Males,696,2013
Prince Edward Island,Grade 7,Females,1014,1997
Prince Edward Island,Grade 7,Females,1011,1998
Prince Edward Island,Grade 7,Females,960,1999
Prince Edward Island,Grade 7,Females,918,2000
Prince Edward Island,Grade 7,Females,954,2001
Prince Edward Island,Grade 7,Females,993,2002
Prince Edward Island,Grade 7,Females,957,2003
Prince Edward Island,Grade 7,Females,957,2004
Prince Edward Island,Grade 7,Females,900,2005
Prince Edward Island,Grade 7,Females,846,2006
Prince Edward Island,Grade 7,Females,897,2007
Prince Edward Island,Grade 7,Females,852,2008
Prince Edward Island,Grade 7,Females,810,2009
Prince Edward Island,Grade 7,Females,756,2010
Prince Edward Island,Grade 7,Females,705,2011
Prince Edward Island,Grade 7,Females,738,2012
Prince Edward Island,Grade 7,Females,687,2013
Prince Edward Island,Grade 8,Both sexes,2004,1997
Prince Edward Island,Grade 8,Both sexes,2088,1998
Prince Edward Island,Grade 8,Both sexes,2085,1999
Prince Edward Island,Grade 8,Both sexes,1926,2000
Prince Edward Island,Grade 8,Both sexes,1893,2001
Prince Edward Island,Grade 8,Both sexes,2052,2002
Prince Edward Island,Grade 8,Both sexes,2043,2003
Prince Edward Island,Grade 8,Both sexes,1980,2004
Prince Edward Island,Grade 8,Both sexes,1947,2005
Prince Edward Island,Grade 8,Both sexes,1920,2006
Prince Edward Island,Grade 8,Both sexes,1755,2007
Prince Edward Island,Grade 8,Both sexes,1857,2008
Prince Edward Island,Grade 8,Both sexes,1788,2009
Prince Edward Island,Grade 8,Both sexes,1713,2010
Prince Edward Island,Grade 8,Both sexes,1524,2011
Prince Edward Island,Grade 8,Both sexes,1473,2012
Prince Edward Island,Grade 8,Both sexes,1506,2013
Prince Edward Island,Grade 8,Males,1029,1997
Prince Edward Island,Grade 8,Males,1077,1998
Prince Edward Island,Grade 8,Males,1074,1999
Prince Edward Island,Grade 8,Males,939,2000
Prince Edward Island,Grade 8,Males,963,2001
Prince Edward Island,Grade 8,Males,1065,2002
Prince Edward Island,Grade 8,Males,1047,2003
Prince Edward Island,Grade 8,Males,1011,2004
Prince Edward Island,Grade 8,Males,993,2005
Prince Edward Island,Grade 8,Males,1014,2006
Prince Edward Island,Grade 8,Males,897,2007
Prince Edward Island,Grade 8,Males,972,2008
Prince Edward Island,Grade 8,Males,933,2009
Prince Edward Island,Grade 8,Males,903,2010
Prince Edward Island,Grade 8,Males,765,2011
Prince Edward Island,Grade 8,Males,777,2012
Prince Edward Island,Grade 8,Males,771,2013
Prince Edward Island,Grade 8,Females,975,1997
Prince Edward Island,Grade 8,Females,1014,1998
Prince Edward Island,Grade 8,Females,1011,1999
Prince Edward Island,Grade 8,Females,984,2000
Prince Edward Island,Grade 8,Females,930,2001
Prince Edward Island,Grade 8,Females,987,2002
Prince Edward Island,Grade 8,Females,999,2003
Prince Edward Island,Grade 8,Females,969,2004
Prince Edward Island,Grade 8,Females,957,2005
Prince Edward Island,Grade 8,Females,909,2006
Prince Edward Island,Grade 8,Females,855,2007
Prince Edward Island,Grade 8,Females,885,2008
Prince Edward Island,Grade 8,Females,855,2009
Prince Edward Island,Grade 8,Females,810,2010
Prince Edward Island,Grade 8,Females,759,2011
Prince Edward Island,Grade 8,Females,693,2012
Prince Edward Island,Grade 8,Females,732,2013
Prince Edward Island,Grade 9,Both sexes,2049,1997
Prince Edward Island,Grade 9,Both sexes,1998,1998
Prince Edward Island,Grade 9,Both sexes,2088,1999
Prince Edward Island,Grade 9,Both sexes,2034,2000
Prince Edward Island,Grade 9,Both sexes,1935,2001
Prince Edward Island,Grade 9,Both sexes,1977,2002
Prince Edward Island,Grade 9,Both sexes,2058,2003
Prince Edward Island,Grade 9,Both sexes,2067,2004
Prince Edward Island,Grade 9,Both sexes,1986,2005
Prince Edward Island,Grade 9,Both sexes,1944,2006
Prince Edward Island,Grade 9,Both sexes,1920,2007
Prince Edward Island,Grade 9,Both sexes,1785,2008
Prince Edward Island,Grade 9,Both sexes,1872,2009
Prince Edward Island,Grade 9,Both sexes,1803,2010
Prince Edward Island,Grade 9,Both sexes,1740,2011
Prince Edward Island,Grade 9,Both sexes,1521,2012
Prince Edward Island,Grade 9,Both sexes,1479,2013
Prince Edward Island,Grade 9,Males,1053,1997
Prince Edward Island,Grade 9,Males,1029,1998
Prince Edward Island,Grade 9,Males,1074,1999
Prince Edward Island,Grade 9,Males,1056,2000
Prince Edward Island,Grade 9,Males,942,2001
Prince Edward Island,Grade 9,Males,1011,2002
Prince Edward Island,Grade 9,Males,1074,2003
Prince Edward Island,Grade 9,Males,1059,2004
Prince Edward Island,Grade 9,Males,1023,2005
Prince Edward Island,Grade 9,Males,993,2006
Prince Edward Island,Grade 9,Males,1005,2007
Prince Edward Island,Grade 9,Males,915,2008
Prince Edward Island,Grade 9,Males,987,2009
Prince Edward Island,Grade 9,Males,933,2010
Prince Edward Island,Grade 9,Males,912,2011
Prince Edward Island,Grade 9,Males,762,2012
Prince Edward Island,Grade 9,Males,777,2013
Prince Edward Island,Grade 9,Females,996,1997
Prince Edward Island,Grade 9,Females,969,1998
Prince Edward Island,Grade 9,Females,1011,1999
Prince Edward Island,Grade 9,Females,978,2000
Prince Edward Island,Grade 9,Females,993,2001
Prince Edward Island,Grade 9,Females,963,2002
Prince Edward Island,Grade 9,Females,987,2003
Prince Edward Island,Grade 9,Females,1008,2004
Prince Edward Island,Grade 9,Females,966,2005
Prince Edward Island,Grade 9,Females,951,2006
Prince Edward Island,Grade 9,Females,918,2007
Prince Edward Island,Grade 9,Females,870,2008
Prince Edward Island,Grade 9,Females,885,2009
Prince Edward Island,Grade 9,Females,870,2010
Prince Edward Island,Grade 9,Females,828,2011
Prince Edward Island,Grade 9,Females,762,2012
Prince Edward Island,Grade 9,Females,702,2013
Prince Edward Island,Grade 10,Both sexes,2049,1997
Prince Edward Island,Grade 10,Both sexes,2031,1998
Prince Edward Island,Grade 10,Both sexes,2010,1999
Prince Edward Island,Grade 10,Both sexes,2055,2000
Prince Edward Island,Grade 10,Both sexes,2058,2001
Prince Edward Island,Grade 10,Both sexes,2034,2002
Prince Edward Island,Grade 10,Both sexes,2046,2003
Prince Edward Island,Grade 10,Both sexes,2148,2004
Prince Edward Island,Grade 10,Both sexes,2184,2005
Prince Edward Island,Grade 10,Both sexes,2145,2006
Prince Edward Island,Grade 10,Both sexes,2118,2007
Prince Edward Island,Grade 10,Both sexes,2103,2008
Prince Edward Island,Grade 10,Both sexes,1935,2009
Prince Edward Island,Grade 10,Both sexes,2016,2010
Prince Edward Island,Grade 10,Both sexes,1953,2011
Prince Edward Island,Grade 10,Both sexes,1872,2012
Prince Edward Island,Grade 10,Both sexes,1677,2013
Prince Edward Island,Grade 10,Males,1053,1997
Prince Edward Island,Grade 10,Males,1047,1998
Prince Edward Island,Grade 10,Males,1035,1999
Prince Edward Island,Grade 10,Males,1062,2000
Prince Edward Island,Grade 10,Males,1080,2001
Prince Edward Island,Grade 10,Males,975,2002
Prince Edward Island,Grade 10,Males,1044,2003
Prince Edward Island,Grade 10,Males,1116,2004
Prince Edward Island,Grade 10,Males,1128,2005
Prince Edward Island,Grade 10,Males,1107,2006
Prince Edward Island,Grade 10,Males,1098,2007
Prince Edward Island,Grade 10,Males,1101,2008
Prince Edward Island,Grade 10,Males,1002,2009
Prince Edward Island,Grade 10,Males,1059,2010
Prince Edward Island,Grade 10,Males,1026,2011
Prince Edward Island,Grade 10,Males,981,2012
Prince Edward Island,Grade 10,Males,852,2013
Prince Edward Island,Grade 10,Females,999,1997
Prince Edward Island,Grade 10,Females,987,1998
Prince Edward Island,Grade 10,Females,978,1999
Prince Edward Island,Grade 10,Females,990,2000
Prince Edward Island,Grade 10,Females,978,2001
Prince Edward Island,Grade 10,Females,1059,2002
Prince Edward Island,Grade 10,Females,1002,2003
Prince Edward Island,Grade 10,Females,1029,2004
Prince Edward Island,Grade 10,Females,1056,2005
Prince Edward Island,Grade 10,Females,1035,2006
Prince Edward Island,Grade 10,Females,1017,2007
Prince Edward Island,Grade 10,Females,1005,2008
Prince Edward Island,Grade 10,Females,933,2009
Prince Edward Island,Grade 10,Females,954,2010
Prince Edward Island,Grade 10,Females,927,2011
Prince Edward Island,Grade 10,Females,891,2012
Prince Edward Island,Grade 10,Females,825,2013
Prince Edward Island,Grade 11,Both sexes,2001,1997
Prince Edward Island,Grade 11,Both sexes,2058,1998
Prince Edward Island,Grade 11,Both sexes,2031,1999
Prince Edward Island,Grade 11,Both sexes,1974,2000
Prince Edward Island,Grade 11,Both sexes,2022,2001
Prince Edward Island,Grade 11,Both sexes,2106,2002
Prince Edward Island,Grade 11,Both sexes,2058,2003
Prince Edward Island,Grade 11,Both sexes,2058,2004
Prince Edward Island,Grade 11,Both sexes,2124,2005
Prince Edward Island,Grade 11,Both sexes,2142,2006
Prince Edward Island,Grade 11,Both sexes,2103,2007
Prince Edward Island,Grade 11,Both sexes,2046,2008
Prince Edward Island,Grade 11,Both sexes,2007,2009
Prince Edward Island,Grade 11,Both sexes,1887,2010
Prince Edward Island,Grade 11,Both sexes,1950,2011
Prince Edward Island,Grade 11,Both sexes,1860,2012
Prince Edward Island,Grade 11,Both sexes,1785,2013
Prince Edward Island,Grade 11,Males,1029,1997
Prince Edward Island,Grade 11,Males,1062,1998
Prince Edward Island,Grade 11,Males,1044,1999
Prince Edward Island,Grade 11,Males,1029,2000
Prince Edward Island,Grade 11,Males,1038,2001
Prince Edward Island,Grade 11,Males,1107,2002
Prince Edward Island,Grade 11,Males,1029,2003
Prince Edward Island,Grade 11,Males,1077,2004
Prince Edward Island,Grade 11,Males,1110,2005
Prince Edward Island,Grade 11,Males,1128,2006
Prince Edward Island,Grade 11,Males,1089,2007
Prince Edward Island,Grade 11,Males,1065,2008
Prince Edward Island,Grade 11,Males,1056,2009
Prince Edward Island,Grade 11,Males,969,2010
Prince Edward Island,Grade 11,Males,1017,2011
Prince Edward Island,Grade 11,Males,984,2012
